ID	TRAD	SIMP	IPA	JYUTPING	EXPL	NOTE
7684	空	空	hœŋ53	hoeng1	空虛	
7685	空	空	hœŋ55	hoeng3	空缺	
7686	穿	穿	tʃʰyn53	cyun1		
7687	窀	窀	tʃɐn53	zan1		
7688	突	突	tœk5	doek3	～頭，奔兒頭	(語)
7689	突	突	tok5	duk3	噘[ty53]～，疙瘩	(語)
7690	突	突	tɐt2	dat6	突出	
7691	窄	窄	tʃiɐk3	ziak2		
7692	窅	窅	jiu33	jiu2		
7693	窈	窈	jiu33	jiu2		(又)
7694	窈	窈	miu24	miu5		
7695	窊	窊	wa53	waa1		
7696	窒	窒	tʃɐt3	zat2	塞；瓶塞	(語)
7697	窒	窒	tʃɐt2	zat6		
7698	窕	窕	tiu24	diu5		
7699	窖	窖	kau55	gaau3		
7700	窗	窗	tʃʰaŋ53	caang1		
7701	窘	窘	kʷɐn24	gwan5		
7702	窞	窞	tɐm24	dam5		(又)
7703	窞	窞	tam22	daam6		
7704	窟	窟	wɐt3	wat2		
7705	窠	窠	∅o53	o1	訓讀窩	(訓)
7706	窠	窠	hu53	hu1		
7707	窣	窣	ɬɛt5	slet3	劃破	(語)
7708	窣	窣	ɬat5	slaat3	撕布聲	(語)
7709	窣	窣	ɬɐt3	slat2		
7710	窨	窨	∅ɐm55	am3	漚；釀	(白)
7711	窨	窨	jɐm55	jam3	窨井	
7712	窩	窝	∅o53	o1		
7713	窪	洼	wa53	waa1		
7714	窬	窬	jy21	jyu4		
7715	窮	穷	kœŋ21	goeng4		
7716	窯	窑	jiu21	jiu4		
7717	窳	窳	jy24	jyu5		
7718	窴	窴	tin21	din4		
7719	窵	窎	tiu55	diu3		
7720	窶	窭	lɐu21	lau4	甌窶	
7721	窶	窭	ky22	gyu6	貧窮	
7722	窸	窸	ɬɐt3	slat2		
7723	窺	窥	kʷʰɐi53	kwai1		
7724	窾	窾	kʰon33	kon2		(又)
7725	窾	窾	hon33	hon2		
7726	窿	窿	lœŋ53	loeng1		
7727	竄	窜	tʃʰun55	cun3		
7728	竅	窍	kʰiu55	kiu3		
7729	竇	窦	tɐu55	dau3	窩，本字巢	(語)
7730	竇	窦	tɐu22	dau6	情竇；姓	
7731	竈	灶	tʃau55	zaau3		
7732	竊	窃	tʃʰit3	cit2		
7733	立	立	lɐp24	lap5		
7734	竑	竑	hœŋ21	hoeng4		
7735	竘	竘	ky24	gyu5		
7736	站	站	tʃam22	zaam6		
7737	竜	竜	lœŋ21	loeng4		
7738	竝	竝	peŋ55	bing3		(又)
7739	竝	竝	peŋ22	bing6		
7740	竟	竟	keŋ55	ging3		
7741	章	章	tʃiɐŋ53	ziang1		
7742	竣	竣	tʃɐn55	zan3		
7743	童	童	tœŋ21	doeng4		
7744	竦	竦	ɬœŋ33	sloeng2		
7745	竫	竫	tʃeŋ22	zing6		
7746	竭	竭	kʰyt3	kyut2		(又)
7747	竭	竭	kɐt2	gat6	（粥）稠，古字渴，俗字𠹳	(語)
7748	竭	竭	kʰit3	kit2		
7749	端	端	tun53	dun1		
7750	競	竞	keŋ55	ging3		
7751	竹	竹	tʃœk3	zoek2		
7752	竺	竺	tʃœk3	zoek2		
7753	竽	竽	jy21	jyu4		
7754	竿	竿	kan33	gaan2		
7755	笄	笄	kɐi53	gai1		
7756	笆	笆	pa53	baa1		
7757	笈	笈	kʰɐp3	kap2		
7758	笊	笊	tʃau55	zaau3		
7759	笏	笏	kʷʰɐt3	kwat2		(又)
7760	笏	笏	fɐt3	fat2		
7761	笐	笐	haŋ21	haang4		
7762	笑	笑	ɬiu55	sliu3		
7763	笙	笙	ʃiɐŋ53	siang1		
7764	笛	笛	tek2	dik6		
7765	笞	笞	tʃʰi53	ci1		
7766	笠	笠	lɐp24	lap5		(文)
7767	笠	笠	lɐp5	lap3		(又)
7768	笠	笠	lɛp3	lep2	穀～，穀殼，古壯字⿰谷列，疑本字笠	(語)
7769	笠	笠	lɐp3	lap2	竹～，竹簍；<語>套，～衫；<語>哄，～人；又作拉/搚字	(白)
7770	笡	笡	tʃʰe55	ce3	斜、陡	
7771	笢	笢	mɐn24	man5		
7772	笤	笤	tiu21	diu4		
7773	笥	笥	tʃʰi55	ci3		
7774	符	符	fu21	fu4		
7775	笨	笨	pɐn22	ban6		
7776	笪	笪	tat3	daat2	<名>竹笪；<量>塊，一～地方，又作墶字	
7777	笫	笫	tʃi33	zi2		
7778	第	第	tɐi22	dai6		
7779	笭	笭	neŋ33	ning2	魚～，魚簍，本字䉴	(語)
7780	笭	笭	ŋiɐŋ33	ngiang2	魚～，魚簍，本字䉴	(語)
7781	笭	笭	leŋ21	ling4		
7782	笮	笮	tʃa55	zaa3	同榨字	
7783	笮	笮	tʃiɐk3	ziak2	屋笮；姓；壓，俗字矺/磧	
7784	笮	笮	tʃak2	zaak6	竹索	
7785	笯	笯	nu21	nu4		
7786	笱	笱	kɐu33	gau2		
7787	笳	笳	ka53	gaa1		
7788	笴	笴	ko33	go2		(又)
7789	笴	笴	kan33	gaan2		
7790	笸	笸	pʰo33	po2		
7791	笹	笹	ʃi55	si3		
7792	筀	筀	kʷɐi55	gwai3		
7793	筅	筅	ɬin33	slin2		
7794	筆	笔	pɐt3	bat2		
7795	筇	筇	kœŋ21	goeng4		
7796	筈	筈	hut3	hut2		(又)
7797	筈	筈	kʷat3	gwaat2		
7798	等	等	tɐŋ33	dang2		
7799	筋	筋	kɐn53	gan1		
7800	筌	筌	tʃyn21	zyun4		
7801	筍	笋	ɬɐn33	slan2		
7802	筏	筏	fat2	faat6		
7803	筐	筐	kʷʰaŋ53	kwaang1		
7804	筑	筑	tʃʰœk3	coek2		
7805	筒	筒	tœŋ21	doeng4		
7806	答	答	tap3	daap2		
7807	策	策	tʃʰiɐk3	ciak2		
7808	筘	筘	kʰɐu55	kau3		
7809	筠	筠	kʷɐn53	gwan1		(又)
7810	筠	筠	wɐn21	wan4	筠竹	
7811	筠	筠	kʷʰɐn53	kwan1	筠連，地名	
7812	筢	筢	pa21	baa4		
7813	筤	筤	laŋ21	laang4		
7814	筥	筥	ky33	gyu2		
7815	筦	筦	kun33	gun2		
7816	筧	笕	kan33	gaan2		
7817	筭	筭	ɬun55	slun3		
7818	筮	筮	ʃi55	si3		
7819	筱	筱	ɬiu33	sliu2		
7820	筲	筲	ʃau53	saau1		
7821	筵	筵	jin21	jin4		(又)
7822	筵	筵	jyn21	jyun4		
7823	筶	筶	kau55	gaau3	卜具	
7824	筶	筶	kau33	gaau2	義未詳	
7825	筷	筷	wai55	waai3		
7826	筻	筻	kiɐŋ55	giang3		
7827	箄	箄	pai21	baai4	同𥱼字	
7828	箄	箄	pɐi22	bai6	漁具	
7829	箅	箅	pɐi22	bai6		
7830	箇	箇	ko55	go3		
7831	箋	笺	tʃʰin53	cin1		(又)
7832	箋	笺	tʃʰim53	cim1		
7833	箍	箍	kʰu53	ku1		
7834	箏	筝	tʃɐŋ53	zang1		
7835	箐	箐	ʃin22	sin6	竹木叢生的山谷	
7836	箐	箐	tʃʰiɐŋ53	ciang1	竹名	
7837	箐	箐	tʃeŋ53	zing1	笭箐	
7838	箔	箔	pok2	buk6		
7839	箕	箕	ki53	gi1		
7840	箖	箖	lɐm21	lam4		
7841	算	算	ɬun55	slun3		
7842	箜	箜	hœŋ53	hoeng1		
7843	箝	箝	kim21	gim4		(文)
7844	箝	箝	kɛm21	gem4		(白)
7845	管	管	kun33	gun2		
7846	箢	箢	jyn53	jyun1	箢箕	
7847	箣	箣	tʃʰiɐk3	ciak2		
7848	箬	箬	jiɐk24	jiak5		
7849	箭	箭	tʃin55	zin3		
7850	箱	箱	ɬiɐŋ53	sliang1		
7851	箴	箴	tʃɐm53	zam1		
7852	箸	箸	tʃy22	zyu6		
7853	箾	箾	ɬak3	slaak2		(又)
7854	箾	箾	ɬiu53	sliu1	箾韶	
7855	箾	箾	ʃok3	suk2	以竿擊人；舞者竿	
7856	節	节	tʃit3	zit2		
7857	篁	篁	hoŋ21	hung4		
7858	範	范	fan55	faan3		
7859	篆	篆	ɬyn22	slyun6		(又)
7860	篆	篆	tʃyn22	zyun6		
7861	篇	篇	pʰɛn53	pen1		(白)
7862	篇	篇	pʰin53	pin1		
7863	築	筑	tʃʰœk3	coek2		
7864	篋	箧	kip3	gip2		(又)
7865	篋	箧	kɛp3	gep2	箱子	(語)
7866	篋	箧	hap2	haap6		
7867	篌	篌	hɐu21	hau4		
7868	篔	筼	wɐn21	wan4		
7869	篗	篗	wiɐk2	wiak6		(白)
7870	篗	篗	hok2	huk6		
7871	篘	𥬠	tʃʰɐu53	cau1		
7872	篙	篙	kau53	gaau1		
7873	篚	篚	fi33	fi2		
7874	篝	篝	kɐu53	gau1		
7875	篡	篡	tʃʰyn55	cyun3		(又)
7876	篡	篡	tʃʰon55	con3		
7877	篢	𬕂	lœŋ55	loeng3	箱籠，又作籠/槓字	
7878	篤	笃	tœk3	doek2		
7879	篥	篥	lɐt24	lat5		
7880	篦	篦	pɐi22	bai6		
7881	篩	筛	ʃɐi53	sai1		
7882	篪	篪	tʃi21	zi4		
7883	篱	篱	le21	le4	<名>漁網；<動>～魚，網魚；古壯字𦀎	(語)
7884	篱	篱	li21	li4		
7885	篳	筚	pɐt3	bat2		
7886	篴	篴	tek2	dik6		
7887	篷	篷	pœŋ21	boeng4		
7888	篸	𥮾	tʃʰam33	caam2	～箕	
7889	篺	篺	pai21	baai4		
7890	篼	篼	tɐu53	dau1		
7891	篾	篾	mit24	mit5		
7892	簀	箦	tʃiɐk3	ziak2		
7893	簁	簁	ʃɐi53	sai1		
7894	簃	簃	ji21	ji4		
7895	簇	簇	tʃʰœk3	coek2		
7896	簉	簉	tʃau22	zaau6		
7897	簋	簋	kʷɐi33	gwai2		
7898	簌	簌	tʃʰœk3	coek2		
7899	簍	篓	lɐu24	lau5		
7900	簏	簏	lœk3	loek2		(又)
7901	簏	簏	lœk24	loek5		
7902	簑	蓑	ɬo53	slo1		
7903	簕	簕	lɐk24	lak5	植物的刺	
7904	簗	簗	liɐŋ21	liang4		
7905	簝	簝	liu21	liu4		
7906	簞	箪	tan53	daan1		
7907	簟	簟	tim22	dim6		
7908	簠	簠	fu33	fu2		
7909	簡	简	kan33	gaan2		
7910	簣	篑	kʷɐi22	gwai6		
7911	簦	簦	tɐŋ53	dang1		
7912	簧	簧	hoŋ21	hung4		
7913	簪	簪	tʃam53	zaam1		
7914	簫	箫	ɬiu53	sliu1		
7915	簰	簰	pai21	baai4	同𥱼字	
7916	簰	簰	pɐi22	bai6	漁具	
7917	簳	簳	kan55	gaan3		
7918	簷	檐	jɐm21	jam4		(白)
7919	簷	檐	jim21	jim4		
7920	簸	簸	po33	bo2	簸三萬，一種遊戲	(又)
7921	簸	簸	pʰu55	pu3	簸箕	
7922	簹	筜	taŋ53	daang1		
7923	簽	签	tʃʰim53	cim1		
7924	簾	帘	lim21	lim4		
7925	簿	簿	pu22	bu6		
7926	籀	籀	tʃɐu22	zau6		
7927	籃	篮	lam21	laam4		
7928	籌	筹	tʃɐu21	zau4		
7929	籍	籍	tʃek2	zik6		
7930	籐	籐	tɐŋ21	dang4		
7931	籑	籑	tʃyn22	zyun6		
7932	籙	箓	lœk24	loek5		
7933	籛	篯	tʃʰim53	cim1		(又)
7934	籛	篯	tʃin53	zin1		
7935	籜	箨	tʰak3	taak2		
7936	籟	籁	lai22	laai6		
7937	籠	笼	lœŋ21	loeng4	蒸籠，燈籠	
7938	籠	笼	lœŋ24	loeng5	籠統	
7939	籠	笼	lœŋ55	loeng3	箱籠	
7940	籤	签	tʃʰim53	cim1		
7941	籥	籥	jiɐk24	jiak5		
7942	籩	笾	pin53	bin1		
7943	籪	簖	tun24	dun5		
7944	籬	篱	le21	le4	<名>漁網；<動>～魚，網魚；古壯字𦀎	(語)
7945	籬	篱	li21	li4		
7946	籮	箩	la21	laa4	籮斗	(白)
7947	籮	箩	lo21	lo4		
7948	籰	籰	wiɐk2	wiak6		(白)
7949	籰	籰	hok2	huk6		
7950	籲	吁	jy22	jyu6	呼籲	
7951	米	米	mɐi24	mai5		
7952	籽	籽	tʃi33	zi2		
7953	籾	籾	nɐi21	nai4		
7954	粁	粁	tʃʰeŋ53	cing1		
7955	粈	粈	nɛu53	neu1		(又)
7956	粈	粈	niu53	niu1	古壯字，黏	(語)
7957	粈	粈	nɐu24	nau5	同糅字	
7958	粉	粉	fɐn33	fan2		
7959	粑	粑	pa53	baa1		
7960	粒	粒	nɐp5	nap3		
7961	粕	粕	pʰok3	puk2		(文)
7962	粕	粕	pʰiɐk3	piak2		(白)
7963	粗	粗	tʃʰu53	cu1		
7964	粘	粘	nim53	nim1	粘貼；舊同黏字	
7965	粘	粘	tʃim53	zim1	粘米	
7966	粞	粞	ɬɐi53	slai1		
7967	粟	粟	ɬœk3	sloek2		
7968	粢	粢	tʃi53	zi1		
7969	粣	粣	ɬan33	slaan2	訓讀饊/糤	(訓)
7970	粥	粥	tʃœk3	zoek2		
7971	粧	粧	tʃaŋ53	zaang1		
7972	粮	粮	liɐŋ21	liang4		
7973	粱	粱	liɐŋ21	liang4		
7974	粲	粲	tʃʰan55	caan3		
7975	粳	粳	kiɐŋ53	giang1		
7976	粵	粤	jyt24	jyut5		
7977	粹	粹	tʃʰui55	cui3		
7978	粼	粼	lɐn21	lan4		
7979	粽	粽	tʃœŋ55	zoeng3		
7980	精	精	tʃeŋ53	zing1		
7981	粿	粿	ko33	go2		
7982	糀	糀	wa53	waa1		
7983	糅	糅	jɐu21	jau4		(又)
7984	糅	糅	nɐu22	nau6		
7985	糈	糈	ɬy33	slyu2		
7986	糉	粽	tʃœŋ55	zoeng3		
7987	糊	糊	hu21	hu4		
7988	糌	糌	tʃam53	zaam1		
7989	糍	糍	tʃi21	zi4		
7990	糒	糒	pi22	bi6		
7991	糕	糕	kau53	gaau1		
7992	糖	糖	taŋ21	daang4		
7993	糗	糗	tʃʰɐu55	cau3		
7994	糙	糙	tʃʰau55	caau3		
7995	糜	糜	mi21	mi4		
7996	糝	糁	ɬɐm33	slam2	撒	(動)
7997	糝	糁	ɬam33	slaam2	粉末	(名)
7998	糞	粪	fɐn55	fan3		
7999	糟	糟	tʃau53	zaau1		
8000	糠	糠	haŋ53	haang1		
8001	糢	糢	mo53	mo1		
8002	糤	糤	ɬan33	slaan2	同饊字	
8003	糧	粮	liɐŋ21	liang4		
8004	糨	糨	kiɐŋ22	giang6		
8005	糬	糬	ʃy21	syu4		
8006	糯	糯	nu22	nu6		
8007	糰	团	tun21	dun4		
8008	糲	粝	lɐi22	lai6		
8009	糴	籴	tek2	dik6		
8010	糵	糵	nit24	nit5		(又)
8011	糵	糵	nip24	nip5		
8012	糶	粜	tʰiu55	tiu3		
8013	糸	糸	mek24	mik5	細絲	
8014	糸	糸	ɬi53	sli1	同絲字	
8015	糺	𫄙	kɐu33	gau2		(又)
8016	糺	𫄙	tɐu33	dau2		
8017	系	系	hi55	hi3		(又)
8018	系	系	hɐi22	hai6		
8019	糾	纠	kɐu33	gau2		(書)
8020	糾	纠	tɐu33	dau2	俗從斗作紏	(習)
8021	紀	纪	ki33	gi2		
8022	紂	纣	tʃɐu22	zau6		
8023	紃	𬘓	ɬɐn21	slan4		
8024	約	约	jiɐk3	jiak2		
8025	紅	红	hœŋ21	hoeng4	紅色	
8026	紅	红	kœŋ53	goeng1	女紅	
8027	紆	纡	jy53	jyu1		
8028	紇	纥	hɐt2	hat6	回紇	
8029	紇	纥	kɐt3	gat2	紇繨	
8030	紈	纨	jyn21	jyun4		
8031	紉	纫	ȵɐn22	njan6		
8032	紊	紊	mɐn24	man5		(又)
8033	紊	紊	mɐn22	man6		
8034	紋	纹	fɐn21	fan4		(老派)
8035	紋	纹	mɐn21	man4		
8036	納	纳	nap24	naap5		
8037	紐	纽	nɐu33	nau2		
8038	紓	纾	ʃy53	syu1		
8039	純	纯	ʃɐn21	san4		
8040	紕	纰	pʰi53	pi1	紕漏；綢緞起毛；又作𢻹字	
8041	紕	纰	pi21	bi4	衣帽的緣邊；鑲邊	
8042	紖	纼	tʃɐn22	zan6		
8043	紗	纱	ʃa53	saa1		
8044	紘	纮	hœŋ21	hoeng4		
8045	紙	纸	tʃi33	zi2		
8046	級	级	kʰɐp3	kap2		
8047	紛	纷	fɐn53	fan1		
8048	紜	纭	wɐn21	wan4		
8049	紝	纴	ȵɐm22	njam6		
8050	紞	𬘘	tɐm55	dam3	垂下，與耷對轉，又作髧字，本字帎	(語)
8051	紞	𬘘	tam33	daam2	冕前垂者	
8052	素	素	ɬu55	slu3		
8053	紡	纺	foŋ33	fung2		
8054	索	索	ɬak3	slaak2		
8055	紩	紩	tit2	dit6		
8056	紫	紫	tʃi33	zi2		
8057	紮	扎	tʃap3	zaap2	～馬步，又作劄字	(語)
8058	紮	扎	tʃap2	zaap6	馬～，又作劄/閘字，一說本字棧，爲簀聲轉	(語)
8059	紮	扎	tʃat3	zaat2	包紮	
8060	累	累	lui22	lui6	勞累，連累	
8061	累	累	lui24	lui5	積累	
8062	累	累	lui21	lui4	果實累累	
8063	細	细	ɬɐi55	slai3		
8064	紱	绂	fɐt3	fat2		
8065	紲	绁	ɬyt3	slyut2		(又)
8066	紲	绁	ɬit3	slit2		
8067	紳	绅	ʃɐn53	san1		
8068	紵	纻	tʃy24	zyu5		
8069	紹	绍	ʃiu22	siu6		
8070	紺	绀	kam55	gaam3		
8071	紼	绋	fɐt3	fat2		
8072	紿	绐	tai22	daai6		
8073	絀	绌	tʃyt3	zyut2		
8074	絁	𫄟	ʃi53	si1		
8075	終	终	tʃœŋ53	zoeng1		
8076	絃	弦	jin21	jin4		(又)
8077	絃	弦	jyn21	jyun4		
8078	組	组	tʃu33	zu2		
8079	絅	䌹	kʷeŋ24	gwing5		
8080	絆	绊	pun24	bun5		
8081	絎	绗	haŋ21	haang4		
8082	結	结	kit3	git2		(又)
8083	結	结	kyt3	gyut2		
8084	絕	绝	tʃyt2	zyut6		
8085	絘	絘	tʃʰi55	ci3		
8086	絛	绦	tʰau53	taau1		
8087	絜	絜	kʰyt3	kyut2		(又)
8088	絜	絜	kʰit3	kit2	度量	
8089	絜	絜	kyt2	gyut6	同潔字	
8090	絝	绔	hu55	hu3		
8091	絞	绞	kau33	gaau2		(文)
8092	絞	绞	kɛu33	geu2		(白)
8093	絡	络	lak3	laak2		
8094	絢	绚	ɬɐn21	slan4		(又)
8095	絢	绚	hyn55	hyun3		
8096	絣	絣	mɐŋ55	mang3	癒合；繃緊，與擘對轉，又作繃字	(語)
8097	絣	絣	pɐŋ53	bang1		
8098	給	给	kʰɐp3	kap2		
8099	絨	绒	jœŋ21	joeng4		
8100	絪	𬘡	∅ɐn53	an1		
8101	絫	絫	lui24	lui5		
8102	絮	絮	ɬy55	slyu3		
8103	絰	绖	tit2	dit6		
8104	統	统	tʰœŋ33	toeng2		
8105	絲	丝	ɬi53	sli1		
8106	絳	绛	kaŋ55	gaang3		
8107	絹	绢	kyn53	gyun1		(又)
8108	絹	绢	kyn55	gyun3		
8109	絺	𫄨	hi53	hi1		(又)
8110	絺	𫄨	tʃʰi53	ci1		
8111	綁	绑	paŋ33	baang2		
8112	綃	绡	ɬiu53	sliu1		
8113	綄	𬘫	wun21	wun4	古時一種測風儀	
8114	綄	𬘫	wun24	wun5	纏繞	
8115	綆	绠	kɐŋ33	gang2		
8116	綈	绨	tɐi21	dai4		
8117	綉	绣	ɬɐu55	slau3		
8118	綌	绤	kʷek3	gwik2		
8119	綎	𬘩	teŋ21	ding4		(又)
8120	綎	𬘩	tʰeŋ53	ting1		
8121	綏	绥	ɬy53	slyu1		(又)
8122	綏	绥	ɬui53	slui1		
8123	綑	捆	kʷʰɐn33	kwan2		
8124	經	经	keŋ53	ging1		
8125	綖	𫄧	jin21	jin4		(又)
8126	綖	𫄧	jyn21	jyun4		
8127	綜	综	tʃœŋ53	zoeng1		
8128	綝	𬘭	ʃɐm53	sam1		
8129	綞	缍	tu33	du2		
8130	綟	綟	lɐi22	lai6		(又)
8131	綟	綟	lit2	lit6		
8132	綠	绿	lœk24	loek5		
8133	綡	𫟅	liɐŋ21	liang4		
8134	綢	绸	tʃɐu21	zau4		
8135	綣	绻	hyn55	hyun3		
8136	綦	綦	ki21	gi4		
8137	綧	𬘯	tʃɐn33	zan2		
8138	綪	𬘬	ʃyn22	syun6		(又)
8139	綪	𬘬	tʃiɐŋ53	ziang1	屈曲	
8140	綪	𬘬	ʃin22	sin6	赤繒；青赤色	
8141	綫	线	ɬin55	slin3		
8142	綬	绶	ʃɐu22	sau6		
8143	維	维	wɐi21	wai4		
8144	綮	綮	kʰɐi33	kai2	戟支；戟衣	
8145	綮	綮	heŋ55	hing3	肯綮	
8146	綯	绹	tau21	daau4		
8147	綰	绾	wan33	waan2		
8148	綱	纲	kaŋ53	gaang1		
8149	網	网	moŋ24	mung5		
8150	綳	绷	mɐŋ55	mang3		(又)
8151	綳	绷	pɐŋ55	bang3		(又)
8152	綳	绷	pɐŋ53	bang1	同繃字	
8153	綴	缀	tʃui22	zui6		(又)
8154	綴	缀	tʃui55	zui3		
8155	綵	彩	tʃʰai33	caai2		
8156	綸	纶	lɐn21	lan4	滿腹經綸	
8157	綸	纶	kʷan53	gwaan1	羽扇綸巾	
8158	綹	绺	lɐu24	lau5		
8159	綺	绮	ji33	ji2		
8160	綻	绽	tʃan22	zaan6		
8161	綽	绰	tʃʰiɐk3	ciak2		
8162	綾	绫	leŋ21	ling4		
8163	綿	绵	min21	min4		
8164	緄	绲	kʷɐn33	gwan2		(文)
8165	緄	绲	kʷʰɐn33	kwan2	緄邊	(白)
8166	緇	缁	tʃi53	zi1		
8167	緊	紧	kɐn33	gan2		
8168	緋	绯	fi53	fi1		
8169	緌	緌	ȵui21	njui4		
8170	緒	绪	ɬy55	slyu3		
8171	緔	绱	ʃɐŋ24	sang5		
8172	緗	缃	ɬiɐŋ53	sliang1		
8173	緘	缄	kam53	gaam1		
8174	緙	缂	kʰiɐk3	kiak2		
8175	線	线	ɬin55	slin3		
8176	緝	缉	tʃʰɐp3	cap2		
8177	緞	缎	tun22	dun6		
8178	締	缔	tʰɐi55	tai3		(又)
8179	締	缔	tɐi55	dai3		
8180	緡	缗	mɐn21	man4		
8181	緣	缘	jyn21	jyun4		
8182	緦	缌	ɬi53	sli1		
8183	編	编	pin53	bin1		(又)
8184	編	编	pʰin53	pin1		
8185	緩	缓	wan33	waan2		(又)
8186	緩	缓	wun24	wun5		
8187	緪	緪	kɐŋ21	gang4	高～～，高貌	(語)
8188	緪	緪	kɐŋ53	gang1	繃緊	
8189	緬	缅	min24	min5		
8190	緯	纬	wɐi33	wai2		
8191	緱	缑	kɐu53	gau1		
8192	緲	缈	miu24	miu5		
8193	練	练	lin22	lin6		
8194	緹	缇	tɐi21	dai4		
8195	緻	致	tʃi55	zi3		
8196	緼	缊	wɐn53	wan1	絪緼	
8197	緼	缊	wɐn55	wan3	亂麻；舊絮	
8198	縆	縆	kɐŋ53	gang1		
8199	縈	萦	weŋ21	wing4		
8200	縉	缙	tʃɐn55	zan3		
8201	縊	缢	∅ɐi55	ai3		
8202	縋	缒	tʃui22	zui6		
8203	縍	𫄰	paŋ53	baang1		
8204	縍	𫄰	paŋ53	baang1		
8205	縐	绉	ȵɐu55	njau3		(白)
8206	縐	绉	tʃɐu55	zau3		
8207	縑	缣	kim53	gim1		
8208	縒	縒	tʃʰi53	ci1	參縒，同參差	
8209	縒	縒	tʃʰak3	caak2	縒綜，同錯綜	
8210	縒	縒	ɬo33	slo2	鮮絜貌	
8211	縕	缊	wɐn53	wan1	絪縕	
8212	縕	缊	wɐn55	wan3	亂麻；舊絮	
8213	縗	缞	tʃʰui53	cui1		
8214	縚	縚	tʰau53	taau1		
8215	縛	缚	pok3	buk2		(又)
8216	縛	缚	fok2	fuk6		
8217	縝	缜	tʃɐn33	zan2		
8218	縞	缟	kau33	gaau2		
8219	縟	缛	ȵœk24	njoek5		
8220	縠	縠	hœk2	hoek6		
8221	縢	縢	tɐŋ21	dang4		
8222	縣	县	jyn22	jyun6		
8223	縩	縩	tʃʰai55	caai3		
8224	縫	缝	fœŋ21	foeng4	縫補	
8225	縫	缝	fœŋ22	foeng6	裂縫	
8226	縭	缡	li21	li4		
8227	縮	缩	ʃœk3	soek2		
8228	縯	𬙂	jɐn24	jan5	引	
8229	縯	𬙂	jin33	jin2	長	
8230	縰	𫄳	ɬi33	sli2		(又)
8231	縰	𫄳	ɬɐi33	slai2		
8232	縱	纵	tʃœŋ55	zoeng3	放縱	
8233	縱	纵	tʃœŋ53	zoeng1	縱橫	
8234	縲	缧	lui21	lui4		
8235	縴	纤	hin53	hin1		(又)
8236	縴	纤	hyn53	hyun1		
8237	縵	缦	man22	maan6		
8238	縶	絷	tʃɐp3	zap2		
8239	縷	缕	lɐu24	lau5		(又)
8240	縷	缕	ly24	lyu5		
8241	縹	缥	pʰiu53	piu1	縹緲	
8242	縹	缥	pʰiu33	piu2	青白色；青白色絹	
8243	縻	縻	mi21	mi4		
8244	總	总	tʃœŋ33	zoeng2		
8245	績	绩	tʃek3	zik2		
8246	繁	繁	fan21	faan4		
8247	繃	绷	mɐŋ55	mang3	癒合；繃緊，與擘對轉，又作絣字	(語)
8248	繃	绷	pɐŋ55	bang3	脹～～，脹鼓鼓	(語)
8249	繃	绷	pɐŋ53	bang1	繃帶	
8250	繄	繄	ji53	ji1		
8251	繅	缫	ɬau53	slaau1		
8252	繆	缪	miu22	miu6	姓	
8253	繆	缪	mɐu21	mau4	綢繆	
8254	繆	缪	mɐu22	mau6	同謬字	
8255	繇	繇	jɐu21	jau4	同由字	
8256	繇	繇	jiu21	jiu4	同徭/謠字	
8257	繇	繇	tʃɐu22	zau6	卦兆辭	
8258	繈	繈	kʰiɐŋ33	kiang2		
8259	繐	穗	ʃui22	sui6		
8260	繑	繑	kiu53	giu1		(又)
8261	繑	繑	hɛu53	heu1		
8262	繒	缯	tʃɐŋ53	zang1	絲織品總稱	
8263	繒	缯	tʃɐŋ22	zang6	綁；紮	
8264	織	织	tʃek3	zik2		
8265	繕	缮	ʃin22	sin6		(又)
8266	繕	缮	ʃyn22	syun6		
8267	繗	繗	lyn21	lyun4	縫製，又作聯字	(語)
8268	繗	繗	lɐn21	lan4		
8269	繚	缭	liu21	liu4		
8270	繜	繜	tʃun53	zun1		
8271	繞	绕	jiu24	jiu5		
8272	繡	绣	ɬɐu55	slau3		
8273	繢	缋	wɐi22	wai6		
8274	繨	𫄤	tat2	daat6		
8275	繩	绳	ʃeŋ21	sing4		
8276	繪	绘	wɐi22	wai6		
8277	繫	系	hi55	hi3		(又)
8278	繫	系	hɐi22	hai6		
8279	繭	茧	kɛn33	gen2		(白)
8280	繭	茧	kan33	gaan2		
8281	繮	缰	kiɐŋ53	giang1		(又)
8282	繮	缰	kʰiɐŋ53	kiang1		
8283	繯	缳	wan21	waan4		(又)
8284	繯	缳	wan22	waan6		
8285	繰	缲	tʃʰiu53	ciu1	繰邊	
8286	繰	缲	ɬau53	slaau1	同繅字	
8287	繰	缲	tʃau33	zaau2	絳紫色帛	
8288	繳	缴	kiu33	giu2		
8289	繶	𫄷	∅ek3	ik2		
8290	繹	绎	jek24	jik5		
8291	繻	𦈡	ɬy53	slyu1		
8292	繼	继	ki55	gi3		
8293	繽	缤	pɐn53	ban1		
8294	繾	缱	hyn33	hyun2		(又)
8295	繾	缱	hin33	hin2		
8296	纁	𫄸	wɐn53	wan1		
8297	纂	纂	tʃon22	zon6		
8298	纆	𬙊	mɐk24	mak5		
8299	纈	缬	kʰyt3	kyut2		(又)
8300	纈	缬	kʰit3	kit2	採纈	
8301	纊	纩	kʷʰɐŋ55	kwang3	掛着，絆着	(語)
